"State","Sex","Race/Ethnicity","Age Group","First Year","Last Year","Rank","Cause of Death","Deaths"
"United States","Females","All Races,","<1 yrs","2014","2014","1","Congenital Anomalies","2302"
"United States","Females","All Races,","<1 yrs","2014","2014","2","Short Gestation","1803"
"United States","Females","All Races,","<1 yrs","2014","2014","3","Maternal Pregnancy Comp.","658"
"United States","Females","All Races,","<1 yrs","2014","2014","4","SIDS","621"
"United States","Females","All Races,","<1 yrs","2014","2014","5","Unintentional Injury","497"
"United States","Females","All Races,","<1 yrs","2014","2014","6","Placenta  Cord Membranes","466"
"United States","Females","All Races,","<1 yrs","2014","2014","7","Bacterial Sepsis","246"
"United States","Females","All Races,","<1 yrs","2014","2014","8","Circulatory System Disease","197"
"United States","Females","All Races,","<1 yrs","2014","2014","9","Respiratory Distress","191"
"United States","Females","All Races,","<1 yrs","2014","2014","10","Neonatal Hemorrhage","170"
"United States","Females","All Races,","1-4 yrs","2014","2014","1","Unintentional Injury","472"
"United States","Females","All Races,","1-4 yrs","2014","2014","2","Congenital Anomalies","180"
"United States","Females","All Races,","1-4 yrs","2014","2014","3","Homicide","168"
"United States","Females","All Races,","1-4 yrs","2014","2014","4","Malignant Neoplasms","139"
"United States","Females","All Races,","1-4 yrs","2014","2014","5","Heart Disease","73"
"United States","Females","All Races,","1-4 yrs","2014","2014","6","Influenza & Pneumonia","52"
"United States","Females","All Races,","1-4 yrs","2014","2014","7","Septicemia","30"
"United States","Females","All Races,","1-4 yrs","2014","2014","8","Chronic Low. Respiratory Disease","23"
"United States","Females","All Races,","1-4 yrs","2014","2014","9","Benign Neoplasms","19"
"United States","Females","All Races,","1-4 yrs","2014","2014","10","Cerebrovascular","14"
"United States","Females","All Races,","5-9 yrs","2014","2014","1","Unintentional Injury","266"
"United States","Females","All Races,","5-9 yrs","2014","2014","2","Malignant Neoplasms","194"
"United States","Females","All Races,","5-9 yrs","2014","2014","3","Congenital Anomalies","103"
"United States","Females","All Races,","5-9 yrs","2014","2014","4","Homicide","62"
"United States","Females","All Races,","5-9 yrs","2014","2014","5","Heart Disease","29"
"United States","Females","All Races,","5-9 yrs","2014","2014","6","Influenza & Pneumonia","28"
"United States","Females","All Races,","5-9 yrs","2014","2014","7","Cerebrovascular","25"
"United States","Females","All Races,","5-9 yrs","2014","2014","8","Chronic Low. Respiratory Disease","22"
"United States","Females","All Races,","5-9 yrs","2014","2014","9","Benign Neoplasms","21"
"United States","Females","All Races,","5-9 yrs","2014","2014","10","Septicemia","16"
"United States","Females","All Races,","10-14 yrs","2014","2014","1","Unintentional Injury","246"
"United States","Females","All Races,","10-14 yrs","2014","2014","2","Malignant Neoplasms","170"
"United States","Females","All Races,","10-14 yrs","2014","2014","3","Suicide","150"
"United States","Females","All Races,","10-14 yrs","2014","2014","4","Congenital Anomalies","60"
"United States","Females","All Races,","10-14 yrs","2014","2014","5","Heart Disease","54"
"United States","Females","All Races,","10-14 yrs","2014","2014","6","Homicide","51"
"United States","Females","All Races,","10-14 yrs","2014","2014","7","Chronic Low. Respiratory Disease","27"
"United States","Females","All Races,","10-14 yrs","2014","2014","8","Benign Neoplasms","20"
"United States","Females","All Races,","10-14 yrs","2014","2014","8","Influenza & Pneumonia","20"
"United States","Females","All Races,","10-14 yrs","2014","2014","9","Cerebrovascular","16"
"United States","Females","All Races,","15-24 yrs","2014","2014","1","Unintentional Injury","3032"
"United States","Females","All Races,","15-24 yrs","2014","2014","2","Suicide","990"
"United States","Females","All Races,","15-24 yrs","2014","2014","3","Malignant Neoplasms","617"
"United States","Females","All Races,","15-24 yrs","2014","2014","4","Homicide","547"
"United States","Females","All Races,","15-24 yrs","2014","2014","5","Heart Disease","337"
"United States","Females","All Races,","15-24 yrs","2014","2014","6","Congenital Anomalies","166"
"United States","Females","All Races,","15-24 yrs","2014","2014","7","Complicated Pregnancy","163"
"United States","Females","All Races,","15-24 yrs","2014","2014","8","Influenza & Pneumonia","83"
"United States","Females","All Races,","15-24 yrs","2014","2014","9","Cerebrovascular","75"
"United States","Females","All Races,","15-24 yrs","2014","2014","10","Diabetes Mellitus","66"
"United States","Females","All Races,","25-34 yrs","2014","2014","1","Unintentional Injury","4513"
"United States","Females","All Races,","25-34 yrs","2014","2014","2","Malignant Neoplasms","1830"
"United States","Females","All Races,","25-34 yrs","2014","2014","3","Suicide","1348"
"United States","Females","All Races,","25-34 yrs","2014","2014","4","Heart Disease","1075"
"United States","Females","All Races,","25-34 yrs","2014","2014","5","Homicide","683"
"United States","Females","All Races,","25-34 yrs","2014","2014","6","Complicated Pregnancy","405"
"United States","Females","All Races,","25-34 yrs","2014","2014","7","Liver Disease","288"
"United States","Females","All Races,","25-34 yrs","2014","2014","8","Diabetes Mellitus","277"
"United States","Females","All Races,","25-34 yrs","2014","2014","9","Influenza & Pneumonia","261"
"United States","Females","All Races,","25-34 yrs","2014","2014","10","Cerebrovascular","248"
"United States","Females","All Races,","35-44 yrs","2014","2014","1","Malignant Neoplasms","6438"
"United States","Females","All Races,","35-44 yrs","2014","2014","2","Unintentional Injury","4979"
"United States","Females","All Races,","35-44 yrs","2014","2014","3","Heart Disease","3347"
"United States","Females","All Races,","35-44 yrs","2014","2014","4","Suicide","1671"
"United States","Females","All Races,","35-44 yrs","2014","2014","5","Liver Disease","965"
"United States","Females","All Races,","35-44 yrs","2014","2014","6","Diabetes Mellitus","788"
"United States","Females","All Races,","35-44 yrs","2014","2014","7","Cerebrovascular","744"
"United States","Females","All Races,","35-44 yrs","2014","2014","8","Homicide","529"
"United States","Females","All Races,","35-44 yrs","2014","2014","9","Influenza & Pneumonia","509"
"United States","Females","All Races,","35-44 yrs","2014","2014","10","Septicemia","413"
"United States","Females","All Races,","45-54 yrs","2014","2014","1","Malignant Neoplasms","22781"
"United States","Females","All Races,","45-54 yrs","2014","2014","2","Heart Disease","10475"
"United States","Females","All Races,","45-54 yrs","2014","2014","3","Unintentional Injury","6767"
"United States","Females","All Races,","45-54 yrs","2014","2014","4","Liver Disease","2900"
"United States","Females","All Races,","45-54 yrs","2014","2014","5","Chronic Low. Respiratory Disease","2400"
"United States","Females","All Races,","45-54 yrs","2014","2014","6","Cerebrovascular","2354"
"United States","Females","All Races,","45-54 yrs","2014","2014","7","Suicide","2347"
"United States","Females","All Races,","45-54 yrs","2014","2014","8","Diabetes Mellitus","2267"
"United States","Females","All Races,","45-54 yrs","2014","2014","9","Influenza & Pneumonia","1243"
"United States","Females","All Races,","45-54 yrs","2014","2014","10","Septicemia","1171"
"United States","Females","All Races,","55-64 yrs","2014","2014","1","Malignant Neoplasms","51457"
"United States","Females","All Races,","55-64 yrs","2014","2014","2","Heart Disease","22678"
"United States","Females","All Races,","55-64 yrs","2014","2014","3","Chronic Low. Respiratory Disease","7943"
"United States","Females","All Races,","55-64 yrs","2014","2014","4","Unintentional Injury","5852"
"United States","Females","All Races,","55-64 yrs","2014","2014","5","Diabetes Mellitus","5146"
"United States","Females","All Races,","55-64 yrs","2014","2014","6","Cerebrovascular","4931"
"United States","Females","All Races,","55-64 yrs","2014","2014","7","Liver Disease","3921"
"United States","Females","All Races,","55-64 yrs","2014","2014","8","Septicemia","2702"
"United States","Females","All Races,","55-64 yrs","2014","2014","9","Influenza & Pneumonia","2314"
"United States","Females","All Races,","55-64 yrs","2014","2014","10","Nephritis","2145"
"United States","Females","All Races,","65+ yrs","2014","2014","1","Heart Disease","251044"
"United States","Females","All Races,","65+ yrs","2014","2014","2","Malignant Neoplasms","196746"
"United States","Females","All Races,","65+ yrs","2014","2014","3","Cerebrovascular","69183"
"United States","Females","All Races,","65+ yrs","2014","2014","4","Chronic Low. Respiratory Disease","66615"
"United States","Females","All Races,","65+ yrs","2014","2014","5","Alzheimer's Disease","64639"
"United States","Females","All Races,","65+ yrs","2014","2014","6","Diabetes Mellitus","26820"
"United States","Females","All Races,","65+ yrs","2014","2014","7","Influenza & Pneumonia","24032"
"United States","Females","All Races,","65+ yrs","2014","2014","8","Unintentional Injury","23959"
"United States","Females","All Races,","65+ yrs","2014","2014","9","Nephritis","20299"
